id,feature_id,title,description,status,is_blocking,priority,raw_input_count,created_at,updated_at
ac056eee-0d3a-4fab-863c-9b524f9474ef,caa8f070-2d84-46f9-950e-85e2b16be575,Fix notifications for Enhanced connector for Developer Experie #3893,Fix notifications in the context of Enhanced connector for Developer Experience #875,shipped,false,low,1,2019-07-23 03:54:14,2025-10-01 03:54:14
4d4be59b-0e61-495d-b8cc-6fff32df72dd,b8e29fb8-bb58-45d7-8257-8445be0d7292,Enable notifications for Inline connector for Developer Experienc #3894,Enable notifications in the context of Inline connector for Developer Experience #876,shipped,false,low,6,2022-12-07 03:54:14,2026-03-15 03:54:14
b99ed0f2-6e20-4c84-83f7-20df5c7b8e0d,0d67738a-334a-4ff6-9637-865f8a0cb865,Enhance notifications for Live connector for Developer Experience  #3895,Enhance notifications in the context of Live connector for Developer Experience #877,planned,false,low,4,2024-09-11 03:54:14,2026-01-30 03:54:14
e67cf7f9-bead-4424-a8ca-afb1392995fd,b5a8bb68-6462-48a8-b506-cce2d7e2771c,Optimize notifications for Cached connector for Developer Experienc #3896,Optimize notifications in the context of Cached connector for Developer Experience #878,workaround,false,high,0,2022-07-24 03:54:14,2025-12-28 03:54:14
5253314f-0aea-4d28-a971-0331c2e11dfe,8b967fbe-3f1c-4aeb-a9b1-9c522046d1ea,Rework notifications for Async connector for Developer Experience #3897,Rework notifications in the context of Async connector for Developer Experience #879,planned,false,medium,8,2025-03-04 03:54:14,2025-10-16 03:54:14
69a6cfc5-f5d6-430e-a61b-8ac4642a5b74,9dd65fd6-055f-40ed-8874-66ee0d38e49f,Migrate notifications for Advanced validator for Developer Experie #3898,Migrate notifications in the context of Advanced validator for Developer Experience #880,deferred,false,medium,9,2021-03-22 03:54:14,2026-01-11 03:54:14
9ad473d7-b732-473c-8c7e-7ce38f1598a3,c94faa42-6742-4c24-bd3f-eb50a1f6c547,Extend notifications for Smart validator for Developer Experience #3899,Extend notifications in the context of Smart validator for Developer Experience #881,planned,true,high,5,2024-04-01 03:54:14,2026-01-12 03:54:14
b225dd43-d939-4732-b7d5-5c3dbd86e4f9,78ebf1bb-c803-4eae-b946-ccecc07e62e7,Support workflow for Bulk validator for Developer Experience  #3900,Support workflow in the context of Bulk validator for Developer Experience #882,deferred,false,high,3,2025-05-08 03:54:14,2025-12-09 03:54:14
983e3f83-4f95-446f-b411-785742445979,08b46ca2-124f-4c27-b780-b07d574a3583,Add workflow for Custom validator for Developer Experienc #3901,Add workflow in the context of Custom validator for Developer Experience #883,wont_do,false,medium,10,2022-09-12 03:54:14,2026-02-15 03:54:14
66dad1d5-8cd7-4eb2-b6e7-4f9f7a4e2c26,9418730a-07cb-45fd-a95d-2ba9b915acec,Improve workflow for Auto validator for Developer Experience  #3902,Improve workflow in the context of Auto validator for Developer Experience #884,planned,true,critical,5,2019-10-04 03:54:14,2026-01-26 03:54:14
478bf086-872c-4f11-bd40-212c2a03608c,480a3161-b45a-477c-b3e2-7ce213eda38a,Fix workflow for Enhanced validator for Developer Experie #3903,Fix workflow in the context of Enhanced validator for Developer Experience #885,open,false,medium,11,2021-12-28 03:54:14,2026-02-04 03:54:14
48deede5-5cb3-4780-ab6d-754c9e75b8d7,1b9bd450-2473-4800-b0f4-5291f09db095,Enable workflow for Inline validator for Developer Experienc #3904,Enable workflow in the context of Inline validator for Developer Experience #886,planned,false,medium,6,2019-09-03 03:54:14,2026-02-25 03:54:14
3d3c17a6-f70b-4fb2-a053-fb93446cb02e,ee013091-0336-46d8-b65a-a6c5956d1e52,Enhance workflow for Live validator for Developer Experience  #3905,Enhance workflow in the context of Live validator for Developer Experience #887,planned,false,low,12,2023-12-22 03:54:14,2025-12-16 03:54:14
adfcf5d9-e23e-46cd-9d89-aa96365bd84e,30041fc4-95b5-4fdf-ac3b-3066320b9925,Optimize workflow for Cached validator for Developer Experienc #3906,Optimize workflow in the context of Cached validator for Developer Experience #888,deferred,false,high,12,2026-02-13 03:54:14,2025-10-08 03:54:14
6c559b8c-a141-4ff8-bb08-f788b1762cc8,85a529b7-b18e-4bae-bf6a-eb026c097052,Rework workflow for Async validator for Developer Experience #3907,Rework workflow in the context of Async validator for Developer Experience #889,shipped,false,medium,0,2022-11-27 03:54:14,2026-01-01 03:54:14
bd0f1267-51e1-47d0-88d0-647aa6991ded,65662a0f-ef58-4f11-838a-0370e18e24b5,Migrate workflow for Advanced parser for Developer Experience #3908,Migrate workflow in the context of Advanced parser for Developer Experience #890,planned,false,medium,3,2025-02-14 03:54:14,2026-03-17 03:54:14
91ec5153-2d58-4a02-88ae-1026de1d0851,4cff2b67-b730-4370-97eb-6a8fb0c58095,Extend workflow for Smart parser for Developer Experience #8 #3909,Extend workflow in the context of Smart parser for Developer Experience #891,shipped,false,high,11,2020-07-24 03:54:14,2026-01-27 03:54:14
784f403e-564d-4ba2-b3ad-982438ef56f2,659092fd-8a4a-47a9-8c97-54213c549575,Support configuration for Bulk parser for Developer Experience #89 #3910,Support configuration in the context of Bulk parser for Developer Experience #892,shipped,true,medium,10,2020-10-04 03:54:14,2026-01-05 03:54:14
4fcfbed7-f7fa-473d-935c-91947d0fd5fb,c031505c-e949-4d4d-8505-c193993f70db,Add configuration for Custom parser for Developer Experience # #3911,Add configuration in the context of Custom parser for Developer Experience #893,shipped,false,low,11,2020-10-11 03:54:14,2025-09-23 03:54:14
53a4de2c-1273-45af-871d-24b89a643e7e,8b18d233-187f-4f4d-8540-a9e63e89d65c,Improve configuration for Auto parser for Developer Experience #89 #3912,Improve configuration in the context of Auto parser for Developer Experience #894,workaround,true,low,8,2025-07-08 03:54:14,2026-02-15 03:54:14
8ac1e6ad-9d52-4c5c-a1a7-93fae7981e19,eeaba632-5507-407c-8cb3-675d32f5b2d4,Fix configuration for Enhanced parser for Developer Experience #3913,Fix configuration in the context of Enhanced parser for Developer Experience #895,open,false,medium,11,2021-04-13 03:54:14,2025-12-27 03:54:14
05f5c597-51ad-4232-a254-85d142f07ece,3e09e498-329f-495b-ae92-6588a409cfd2,Enable configuration for Inline parser for Developer Experience # #3914,Enable configuration in the context of Inline parser for Developer Experience #896,shipped,false,high,4,2024-08-22 03:54:14,2026-03-27 03:54:14
7d381934-402b-44dc-9bee-39b184491e11,bd3bf008-57e8-4f04-8ca6-f471b89570be,Enhance configuration for Live parser for Developer Experience #89 #3915,Enhance configuration in the context of Live parser for Developer Experience #897,open,false,high,9,2021-03-09 03:54:14,2026-03-07 03:54:14
19678c59-af85-493c-b9ed-ffaf3996ddc4,0ff362a2-95d0-4b69-8379-6b6c220bdd90,Optimize configuration for Cached parser for Developer Experience # #3916,Optimize configuration in the context of Cached parser for Developer Experience #898,planned,false,medium,6,2021-12-25 03:54:14,2026-02-24 03:54:14
42887260-aec5-49ec-bb16-8e1e113df464,a0c2fb05-03e6-49ec-b0ef-3e191511ec72,Rework configuration for Async parser for Developer Experience #8 #3917,Rework configuration in the context of Async parser for Developer Experience #899,open,false,medium,8,2022-04-05 03:54:14,2026-03-25 03:54:14
fd4a5868-cfe8-4540-80f5-2fb254911e86,8d28be17-db15-4589-9148-3ec1d17a7905,Migrate configuration for Advanced editor for Data Quality #900 #3918,Migrate configuration in the context of Advanced editor for Data Quality #900,deferred,false,medium,3,2022-09-04 03:54:14,2026-02-02 03:54:14
1f022bfd-9087-4784-ae81-5d50e374dc02,ce14098a-5eb1-4599-8b22-338a25d3f122,Extend configuration for Smart editor for Data Quality #901 #3919,Extend configuration in the context of Smart editor for Data Quality #901,deferred,false,critical,6,2024-02-26 03:54:14,2025-12-29 03:54:14
1a1db7d1-41ac-4c6b-8dfb-c0b092798df5,5cea5324-8dca-43f3-b6c0-6282e7f23e88,Support rendering for Bulk editor for Data Quality #902 #3920,Support rendering in the context of Bulk editor for Data Quality #902,planned,false,critical,2,2023-04-13 03:54:14,2025-11-24 03:54:14
77e2d328-a292-40d1-96f3-682469081a78,de9fc2e4-5297-4128-a00e-f752cbe17efe,Add rendering for Custom editor for Data Quality #903 #3921,Add rendering in the context of Custom editor for Data Quality #903,wont_do,false,low,3,2025-01-12 03:54:14,2025-10-11 03:54:14
0a03d196-52c9-40a8-ac7e-7fb68b666b20,30cab3fd-2e1d-4b4f-a8bb-cc5bb15999c3,Improve rendering for Auto editor for Data Quality #904 #3922,Improve rendering in the context of Auto editor for Data Quality #904,deferred,false,medium,1,2023-04-07 03:54:14,2026-01-26 03:54:14
f04cc1ef-6a3f-42d5-9c94-45f8138e3d5a,79c35329-7a4b-4f52-8cbf-b4055d09d8b7,Fix rendering for Enhanced editor for Data Quality #905 #3923,Fix rendering in the context of Enhanced editor for Data Quality #905,planned,false,medium,4,2022-05-05 03:54:14,2026-03-16 03:54:14
7324d326-d12f-44ba-b451-f99cc2bacf67,9b389cbb-14f1-471a-b4d3-2cb0950dafac,Enable rendering for Inline editor for Data Quality #906 #3924,Enable rendering in the context of Inline editor for Data Quality #906,deferred,true,critical,6,2025-08-26 03:54:14,2026-03-08 03:54:14
7a048f62-b87f-4753-93fb-88d25c5b9476,c5a925dd-b2c5-4220-9dfb-f402eaada378,Enhance rendering for Live editor for Data Quality #907 #3925,Enhance rendering in the context of Live editor for Data Quality #907,open,false,medium,1,2022-04-13 03:54:14,2025-12-12 03:54:14
211868ee-2efc-4b74-a08c-787127d9a215,d245f50d-efef-4521-9a52-8f02f9cf6af5,Optimize rendering for Cached editor for Data Quality #908 #3926,Optimize rendering in the context of Cached editor for Data Quality #908,shipped,false,medium,4,2022-02-16 03:54:14,2026-02-13 03:54:14
db096ea8-ef69-435b-8236-f13fc07729cd,3353e01a-fade-4628-8d6b-9626e7e62049,Rework rendering for Async editor for Data Quality #909 #3927,Rework rendering in the context of Async editor for Data Quality #909,planned,false,medium,5,2023-02-13 03:54:14,2026-01-26 03:54:14
4aeccea8-e769-4abb-8663-27da03b0a621,663028df-afbb-447e-bb7b-0cae600cfc53,Migrate rendering for Advanced viewer for Data Quality #910 #3928,Migrate rendering in the context of Advanced viewer for Data Quality #910,shipped,false,critical,8,2023-01-12 03:54:14,2025-11-01 03:54:14
6b813fe5-853d-41fa-95c5-16ef9f7d4c47,ad13ad42-a763-4eae-9da8-90d09c65f4c1,Extend rendering for Smart viewer for Data Quality #911 #3929,Extend rendering in the context of Smart viewer for Data Quality #911,open,true,critical,7,2020-03-06 03:54:14,2025-10-29 03:54:14
c32f9ab6-23f1-48e5-826e-5fd4e169ba75,c3da18f3-8f31-46cd-a32f-fd59dd5a3b11,Support validation for Bulk viewer for Data Quality #912 #3930,Support validation in the context of Bulk viewer for Data Quality #912,deferred,false,high,1,2022-12-17 03:54:14,2025-10-04 03:54:14
e8caaf58-c68d-4a64-a036-c91fe09d4c1f,12d47d24-999b-43e7-938e-dcc29a19c4eb,Add validation for Custom viewer for Data Quality #913 #3931,Add validation in the context of Custom viewer for Data Quality #913,shipped,false,medium,4,2021-05-08 03:54:14,2026-01-22 03:54:14
26ba3c3e-7f32-444d-a9d5-26209659cb52,31f2f887-2831-4f45-9db5-0077394ef019,Improve validation for Auto viewer for Data Quality #914 #3932,Improve validation in the context of Auto viewer for Data Quality #914,planned,true,medium,12,2025-07-01 03:54:14,2026-03-11 03:54:14
0f687c6b-24a6-459b-aa96-8b1bbf9a4165,e5bab8f5-17c5-496d-a976-a52b8c19aa08,Fix validation for Enhanced viewer for Data Quality #915 #3933,Fix validation in the context of Enhanced viewer for Data Quality #915,shipped,false,critical,9,2019-07-13 03:54:14,2025-11-13 03:54:14
0727a209-f823-4646-88b7-68ff16406b80,86061eb7-86e9-4d70-8643-6a7d1b51634a,Enable validation for Inline viewer for Data Quality #916 #3934,Enable validation in the context of Inline viewer for Data Quality #916,planned,false,medium,7,2025-05-28 03:54:14,2025-11-20 03:54:14
b7a6de30-9fed-4a18-acf3-1ae9604be8c8,cc8b4921-7ed9-4979-940e-ed2079d797f7,Enhance validation for Live viewer for Data Quality #917 #3935,Enhance validation in the context of Live viewer for Data Quality #917,open,false,low,5,2021-02-01 03:54:14,2025-12-25 03:54:14
6319a601-2244-48df-9ec6-5e4d4cd169c0,49111f6c-975a-44d7-9e24-7023aaddc740,Optimize validation for Cached viewer for Data Quality #918 #3936,Optimize validation in the context of Cached viewer for Data Quality #918,planned,false,medium,4,2025-02-05 03:54:14,2026-03-04 03:54:14
26d8b518-9aa2-495e-bf94-f6255ea9c7d3,2e03a7c0-a3bf-4d53-bfcf-5e8058b2a684,Rework validation for Async viewer for Data Quality #919 #3937,Rework validation in the context of Async viewer for Data Quality #919,workaround,false,medium,12,2024-10-09 03:54:14,2025-10-02 03:54:14
3e47947d-b4b7-42eb-9fed-f13698844c37,d9c8a3e3-7150-4df0-b5bd-3dd6fe57f3c5,Migrate validation for Advanced builder for Data Quality #920 #3938,Migrate validation in the context of Advanced builder for Data Quality #920,open,true,high,7,2022-10-19 03:54:14,2025-09-28 03:54:14
f27be102-30a2-4108-adbe-0732044436e9,e40e65d9-9aa1-45c0-9224-d6a698dddd74,Extend validation for Smart builder for Data Quality #921 #3939,Extend validation in the context of Smart builder for Data Quality #921,open,false,medium,0,2024-07-05 03:54:14,2025-11-14 03:54:14
1985c484-02ec-4938-a56b-f7fd3727fd50,a82295f1-8f1b-4418-a563-ec1ffc529ea8,Support caching for Bulk builder for Data Quality #922 #3940,Support caching in the context of Bulk builder for Data Quality #922,planned,true,high,4,2022-04-26 03:54:14,2025-11-25 03:54:14
f3b72820-f845-434e-9afb-10fcd6ca5163,09d5aa59-3d00-43fe-a4a8-ef8556a424b7,Add caching for Custom builder for Data Quality #923 #3941,Add caching in the context of Custom builder for Data Quality #923,workaround,false,low,7,2024-04-08 03:54:14,2025-11-01 03:54:14
fb50f64b-5709-4073-bcc3-05734440a548,785cf879-d0f0-4f2d-93b2-bf4f09481fe6,Improve caching for Auto builder for Data Quality #924 #3942,Improve caching in the context of Auto builder for Data Quality #924,open,false,high,12,2025-02-14 03:54:14,2026-02-09 03:54:14
fa7653a4-dabd-4e59-a6d1-d1456d3c8a6a,043118ba-a911-4445-ae4c-160a5e638f20,Fix caching for Enhanced builder for Semantic Layer #925 #3943,Fix caching in the context of Enhanced builder for Semantic Layer #925,workaround,false,critical,4,2021-09-29 03:54:14,2025-12-05 03:54:14
c9fd0bb9-4c16-4069-8583-60795c075951,74318351-df2a-42b2-8792-1036c6fd6f0f,Enable caching for Inline builder for Semantic Layer #926 #3944,Enable caching in the context of Inline builder for Semantic Layer #926,open,true,low,3,2019-12-11 03:54:14,2025-11-23 03:54:14
42ba91c5-db76-4296-8be2-650ede46ec67,97649cc7-6148-4881-a0c0-2d43bfc317d2,Enhance caching for Live builder for Semantic Layer #927 #3945,Enhance caching in the context of Live builder for Semantic Layer #927,deferred,true,medium,6,2020-06-30 03:54:14,2025-11-07 03:54:14
80891ac7-ac6d-41c3-8294-12fef4cfe7dc,2cb2bd19-2942-4ff5-aa14-c902f0aa558f,Optimize caching for Cached builder for Semantic Layer #928 #3946,Optimize caching in the context of Cached builder for Semantic Layer #928,wont_do,false,low,7,2026-01-07 03:54:14,2025-11-01 03:54:14
aa19c0b8-00e8-4766-ae06-8470f80cf2b4,1eeb5c39-58f1-422f-b979-6834eeca4baf,Rework caching for Async builder for Semantic Layer #929 #3947,Rework caching in the context of Async builder for Semantic Layer #929,deferred,false,low,10,2020-08-17 03:54:14,2026-01-21 03:54:14
2aa961b5-5454-4495-adbc-aa9bc46c7671,dd8d18f4-3b04-4a7a-b05f-83002a036439,Migrate caching for Advanced picker for Semantic Layer #930 #3948,Migrate caching in the context of Advanced picker for Semantic Layer #930,planned,false,high,4,2019-10-05 03:54:14,2026-03-15 03:54:14
000266f1-6ff8-4d7f-aa0d-ae209ebb5c93,0a6aaed1-ee43-49f1-aca5-617c92646eea,Extend caching for Smart picker for Semantic Layer #931 #3949,Extend caching in the context of Smart picker for Semantic Layer #931,open,false,low,1,2023-05-14 03:54:14,2025-11-16 03:54:14
3927a78f-579e-425f-adfb-bc6bf92922e7,532c0ec7-7e5b-412e-a6ec-ea246ecba34a,Support permissions for Bulk picker for Semantic Layer #932 #3950,Support permissions in the context of Bulk picker for Semantic Layer #932,planned,false,medium,1,2025-12-03 03:54:14,2025-10-28 03:54:14
98bdf7e5-afb6-434e-a409-036d0e5a4b0f,941bc786-ef58-4274-bd98-53f2a6d32f86,Add permissions for Custom picker for Semantic Layer #933 #3951,Add permissions in the context of Custom picker for Semantic Layer #933,open,false,medium,12,2020-10-31 03:54:14,2026-03-26 03:54:14
9767f8fa-75b4-4172-b62c-99534fabdcfc,fb0304b6-38cc-475a-946e-d834fdabef26,Improve permissions for Auto picker for Semantic Layer #934 #3952,Improve permissions in the context of Auto picker for Semantic Layer #934,shipped,true,high,6,2022-03-18 03:54:14,2026-03-14 03:54:14
802ad76d-6350-4614-98a6-1bc36204d40b,9b9c8a0d-de4f-4de2-85ed-645e367dd797,Fix permissions for Enhanced picker for Semantic Layer #935 #3953,Fix permissions in the context of Enhanced picker for Semantic Layer #935,planned,false,low,2,2021-12-06 03:54:14,2026-02-06 03:54:14
8f3a13a0-7028-4682-a252-06a9bbf078cb,6fe0084b-1fd5-4b72-bba0-7ad6553844b1,Enable permissions for Inline picker for Semantic Layer #936 #3954,Enable permissions in the context of Inline picker for Semantic Layer #936,workaround,false,medium,2,2020-01-06 03:54:14,2026-01-16 03:54:14
709bcbd7-0939-4a9d-be55-c80b12c6599a,752ffd95-ae49-476d-bac4-b34a168509a3,Enhance permissions for Live picker for Semantic Layer #937 #3955,Enhance permissions in the context of Live picker for Semantic Layer #937,shipped,false,medium,9,2023-11-11 03:54:14,2026-02-04 03:54:14
45d7c60c-e3d9-4a62-938c-b3191290bd60,9bb9cd8b-d898-40fb-9e5a-ae88a60a0f56,Optimize permissions for Cached picker for Semantic Layer #938 #3956,Optimize permissions in the context of Cached picker for Semantic Layer #938,open,false,critical,2,2024-07-15 03:54:14,2026-01-20 03:54:14
862c3e48-f55b-4a2d-9146-8c97a93b1621,c47ab6f4-12b9-4f95-8f51-c1180485f029,Rework permissions for Async picker for Semantic Layer #939 #3957,Rework permissions in the context of Async picker for Semantic Layer #939,open,false,low,8,2024-05-07 03:54:14,2026-01-19 03:54:14
fee2521f-a33a-4864-85e0-6dc65d218a60,57ac463a-dc37-44d5-92a2-e38f44a8d35e,Migrate permissions for Advanced navigator for Semantic Layer #9 #3958,Migrate permissions in the context of Advanced navigator for Semantic Layer #940,open,false,high,1,2022-10-24 03:54:14,2025-10-14 03:54:14
d2a4dcd4-8ee5-493f-ba0a-c87e2e28934b,04e2ec36-582a-408f-b9b7-58e42fbac48c,Extend permissions for Smart navigator for Semantic Layer #941 #3959,Extend permissions in the context of Smart navigator for Semantic Layer #941,deferred,false,medium,8,2022-05-26 03:54:14,2025-10-12 03:54:14
